stock_date,product_id,warehouse_id,quantity_on_hand,reorder_point,max_stock,unit_cost_eur,avg_daily_demand
2025-12-18,PRD-0015,WH-002,423,74,561,228.92,23
2025-12-18,PRD-0015,WH-001,215,52,391,228.92,9
2025-12-18,PRD-0015,WH-012,481,92,694,228.92,33
2025-12-18,PRD-0015,WH-008,347,75,562,228.92,19
2025-12-18,PRD-0482,WH-004,144,32,241,113.72,11
2025-12-18,PRD-0482,WH-003,467,99,744,113.72,14
2025-12-18,PRD-0482,WH-005,432,87,655,113.72,11
2025-12-18,PRD-0482,WH-009,381,80,603,113.72,17
2025-12-18,PRD-0401,WH-001,319,72,540,6731.13,9
2025-12-18,PRD-0401,WH-006,36,8,64,6731.13,2
2025-12-18,PRD-0401,WH-010,12,4,31,6731.13,1
2025-12-18,PRD-0401,WH-005,195,33,249,6731.13,3
2025-12-18,PRD-0147,WH-011,229,43,322,244.26,4
2025-12-18,PRD-0147,WH-001,68,4,36,244.26,1
2025-12-18,PRD-0147,WH-012,136,37,279,244.26,10
2025-12-18,PRD-0147,WH-003,332,70,529,244.26,22
2025-12-18,PRD-0494,WH-005,525,97,727,124.58,32
2025-12-18,PRD-0494,WH-001,270,49,370,124.58,12
2025-12-18,PRD-0494,WH-006,436,92,690,124.58,22
2025-12-18,PRD-0494,WH-003,50,14,109,124.58,4
2025-12-18,PRD-0282,WH-002,24,27,205,1150.21,8
2025-12-18,PRD-0282,WH-005,5,56,421,1150.21,18
2025-12-18,PRD-0282,WH-007,19,23,174,1150.21,3
2025-12-18,PRD-0282,WH-010,5,83,627,1150.21,30
2025-12-18,PRD-0776,WH-011,409,89,672,848.96,19
2025-12-18,PRD-0776,WH-006,464,90,678,848.96,13
2025-12-18,PRD-0776,WH-010,127,29,223,848.96,8
2025-12-18,PRD-0776,WH-009,321,70,525,848.96,16
2025-12-18,PRD-0152,WH-011,346,62,469,197.95,8
2025-12-18,PRD-0152,WH-003,47,12,91,197.95,2
2025-12-18,PRD-0152,WH-008,153,31,238,197.95,7
2025-12-18,PRD-0152,WH-002,505,96,720,197.95,20
2025-12-18,PRD-0440,WH-010,482,99,742,14.23,34
2025-12-18,PRD-0440,WH-011,303,70,525,14.23,16
2025-12-18,PRD-0440,WH-008,255,45,339,14.23,11
2025-12-18,PRD-0440,WH-003,62,13,97,14.23,4
2025-12-18,PRD-0796,WH-001,98,11,84,884.22,2
2025-12-18,PRD-0796,WH-012,444,98,741,884.22,17
2025-12-18,PRD-0796,WH-003,318,61,463,884.22,20
2025-12-18,PRD-0796,WH-010,219,35,265,884.22,12
2025-12-18,PRD-0739,WH-002,175,30,226,557.07,6
2025-12-18,PRD-0739,WH-006,174,34,255,557.07,9
2025-12-18,PRD-0739,WH-011,103,21,159,557.07,8
2025-12-18,PRD-0739,WH-010,19,5,40,557.07,1
2025-12-18,PRD-0157,WH-007,538,99,744,203.97,22
2025-12-18,PRD-0157,WH-005,174,40,304,203.97,13
2025-12-18,PRD-0157,WH-001,236,55,412,203.97,12
2025-12-18,PRD-0157,WH-009,337,71,534,203.97,18
2025-12-18,PRD-0226,WH-003,15,29,222,2672.95,5
2025-12-18,PRD-0226,WH-012,5,11,85,2672.95,3
2025-12-18,PRD-0226,WH-001,1,62,471,2672.95,17
2025-12-18,PRD-0226,WH-004,4,18,138,2672.95,2
2025-12-18,PRD-0268,WH-008,1,14,105,1270.33,5
2025-12-18,PRD-0268,WH-011,8,25,187,1270.33,6
2025-12-18,PRD-0268,WH-007,5,6,45,1270.33,1
2025-12-18,PRD-0268,WH-012,4,4,31,1270.33,1
2025-12-18,PRD-0331,WH-003,474,93,702,6894.22,24
2025-12-18,PRD-0331,WH-002,225,43,322,6894.22,6
2025-12-18,PRD-0331,WH-006,313,69,522,6894.22,10
2025-12-18,PRD-0331,WH-001,243,48,364,6894.22,17
2025-12-18,PRD-0451,WH-010,426,83,627,46.35,26
2025-12-18,PRD-0451,WH-011,418,81,612,46.35,16
2025-12-18,PRD-0451,WH-004,339,58,436,46.35,19
2025-12-18,PRD-0451,WH-008,497,90,676,46.35,18
2025-12-18,PRD-0051,WH-005,245,56,420,215.96,16
2025-12-18,PRD-0051,WH-012,216,51,385,215.96,11
2025-12-18,PRD-0051,WH-001,164,39,294,215.96,6
2025-12-18,PRD-0051,WH-011,451,91,688,215.96,21
2025-12-18,PRD-0335,WH-003,404,83,628,7412.55,16
2025-12-18,PRD-0335,WH-009,236,43,327,7412.55,5
2025-12-18,PRD-0335,WH-010,1,8,66,7412.55,1
2025-12-18,PRD-0335,WH-005,307,70,528,7412.55,8
2025-12-18,PRD-0068,WH-005,408,75,567,167.65,11
2025-12-18,PRD-0068,WH-010,96,25,187,167.65,6
2025-12-18,PRD-0068,WH-007,282,64,480,167.65,14
2025-12-18,PRD-0068,WH-009,148,27,202,167.65,3
2025-12-18,PRD-0011,WH-011,375,76,576,130.54,17
2025-12-18,PRD-0011,WH-005,128,24,183,130.54,8
2025-12-18,PRD-0011,WH-004,113,16,121,130.54,5
2025-12-18,PRD-0011,WH-001,491,98,736,130.54,33
2025-12-18,PRD-0726,WH-007,28,9,70,990.89,2
2025-12-18,PRD-0726,WH-006,90,28,210,990.89,6
2025-12-18,PRD-0726,WH-011,329,72,546,990.89,12
2025-12-18,PRD-0726,WH-012,483,95,715,990.89,14
2025-12-18,PRD-0708,WH-002,201,47,357,910.41,8
2025-12-18,PRD-0708,WH-010,308,56,423,910.41,21
2025-12-18,PRD-0708,WH-009,58,5,42,910.41,1
2025-12-18,PRD-0708,WH-004,332,60,451,910.41,16
2025-12-18,PRD-0173,WH-008,475,96,726,147.09,14
2025-12-18,PRD-0173,WH-003,114,28,210,147.09,4
2025-12-18,PRD-0173,WH-006,274,63,478,147.09,17
2025-12-18,PRD-0173,WH-004,181,45,342,147.09,6
2025-12-18,PRD-0244,WH-008,79,93,702,2144.47,35
2025-12-18,PRD-0244,WH-007,29,44,331,2144.47,7
2025-12-18,PRD-0244,WH-009,39,72,541,2144.47,23
2025-12-18,PRD-0244,WH-001,15,35,268,2144.47,3
2025-12-18,PRD-0072,WH-005,282,48,366,325.26,15
2025-12-18,PRD-0072,WH-004,125,18,138,325.26,5
2025-12-18,PRD-0072,WH-001,27,13,97,325.26,3
2025-12-18,PRD-0072,WH-012,365,66,496,325.26,22
2025-12-18,PRD-0135,WH-008,272,47,357,134.12,13
2025-12-18,PRD-0135,WH-012,365,78,588,134.12,20
2025-12-18,PRD-0135,WH-004,131,23,177,134.12,5
2025-12-18,PRD-0135,WH-003,35,4,34,134.12,1
2025-12-18,PRD-0638,WH-011,488,90,675,472.06,14
2025-12-18,PRD-0638,WH-001,360,62,468,472.06,22
2025-12-18,PRD-0638,WH-005,291,62,469,472.06,7
2025-12-18,PRD-0638,WH-012,408,86,648,472.06,8
2025-12-18,PRD-0765,WH-005,304,70,525,895.19,18
2025-12-18,PRD-0765,WH-004,453,91,687,895.19,11
2025-12-18,PRD-0765,WH-010,226,53,402,895.19,12
2025-12-18,PRD-0765,WH-012,0,5,42,895.19,1
2025-12-18,PRD-0104,WH-006,76,21,159,145.94,4
2025-12-18,PRD-0104,WH-010,425,77,579,145.94,8
2025-12-18,PRD-0104,WH-008,416,79,595,145.94,14
2025-12-18,PRD-0104,WH-003,440,85,642,145.94,16
2025-12-18,PRD-0094,WH-010,348,67,504,253.31,10
2025-12-18,PRD-0094,WH-006,83,13,102,253.31,2
2025-12-18,PRD-0094,WH-009,84,22,166,253.31,6
2025-12-18,PRD-0094,WH-008,279,59,445,253.31,7
2025-12-18,PRD-0078,WH-002,315,60,453,323.62,11
2025-12-18,PRD-0078,WH-005,266,62,471,323.62,14
2025-12-18,PRD-0078,WH-007,399,81,610,323.62,14
2025-12-18,PRD-0078,WH-001,36,9,67,323.62,2
2025-12-18,PRD-0399,WH-011,472,93,702,1775.6,34
2025-12-18,PRD-0399,WH-010,404,78,588,1775.6,15
2025-12-18,PRD-0399,WH-009,410,79,594,1775.6,28
2025-12-18,PRD-0399,WH-004,17,9,69,1775.6,3
2025-12-18,PRD-0516,WH-005,446,86,645,14.27,30
2025-12-18,PRD-0516,WH-002,466,84,633,14.27,31
2025-12-18,PRD-0516,WH-010,302,60,454,14.27,10
2025-12-18,PRD-0516,WH-011,214,52,396,14.27,8
2025-12-18,PRD-0019,WH-007,375,82,616,164.63,8
2025-12-18,PRD-0019,WH-008,53,19,145,164.63,5
2025-12-18,PRD-0019,WH-004,44,18,141,164.63,3
2025-12-18,PRD-0019,WH-006,415,90,676,164.63,31
2025-12-18,PRD-0786,WH-009,452,87,658,1245.03,20
2025-12-18,PRD-0786,WH-002,0,5,42,1245.03,1
2025-12-18,PRD-0786,WH-006,298,59,447,1245.03,17
2025-12-18,PRD-0786,WH-007,380,76,571,1245.03,15
2025-12-18,PRD-0673,WH-011,307,63,475,441.76,11
2025-12-18,PRD-0673,WH-010,139,36,276,441.76,14
2025-12-18,PRD-0673,WH-004,39,17,130,441.76,3
2025-12-18,PRD-0673,WH-007,74,11,88,441.76,1
2025-12-18,PRD-0179,WH-010,75,23,175,266.76,5
2025-12-18,PRD-0179,WH-008,67,16,120,266.76,6
2025-12-18,PRD-0179,WH-012,422,83,622,266.76,11
2025-12-18,PRD-0179,WH-005,308,55,418,266.76,11
2025-12-18,PRD-0437,WH-012,365,71,534,24.99,16
2025-12-18,PRD-0437,WH-009,199,31,232,24.99,10
2025-12-18,PRD-0437,WH-005,472,93,697,24.99,35
2025-12-18,PRD-0437,WH-004,390,87,658,24.99,14
2025-12-18,PRD-0758,WH-003,31,11,84,563.81,4
2025-12-18,PRD-0758,WH-005,334,69,522,563.81,15
2025-12-18,PRD-0758,WH-011,65,10,75,563.81,1
2025-12-18,PRD-0758,WH-004,44,6,45,563.81,1
2025-12-18,PRD-0771,WH-004,142,37,279,556.48,13
2025-12-18,PRD-0771,WH-001,377,82,618,556.48,25
2025-12-18,PRD-0771,WH-005,143,35,264,556.48,13
2025-12-18,PRD-0771,WH-003,23,4,36,556.48,1
2025-12-18,PRD-0240,WH-010,516,95,715,1943.41,35
2025-12-18,PRD-0240,WH-005,243,40,306,1943.41,11
2025-12-18,PRD-0240,WH-012,22,10,79,1943.41,2
2025-12-18,PRD-0240,WH-007,58,21,160,1943.41,7
2025-12-18,PRD-0325,WH-009,11,36,276,530.87,7
2025-12-18,PRD-0325,WH-010,17,85,643,530.87,13
2025-12-18,PRD-0325,WH-006,0,39,298,530.87,9
2025-12-18,PRD-0325,WH-011,25,85,639,530.87,22
2025-12-18,PRD-0234,WH-004,55,75,565,599.25,21
2025-12-18,PRD-0234,WH-008,12,43,328,599.25,17
2025-12-18,PRD-0234,WH-005,32,67,502,599.25,19
2025-12-18,PRD-0234,WH-012,24,62,468,599.25,15
2025-12-18,PRD-0689,WH-008,448,88,660,287.04,24
2025-12-18,PRD-0689,WH-003,324,63,472,287.04,17
2025-12-18,PRD-0689,WH-004,433,82,621,287.04,8
2025-12-18,PRD-0689,WH-011,214,43,328,287.04,8
2025-12-18,PRD-0375,WH-002,31,16,120,3625.74,5
2025-12-18,PRD-0375,WH-008,536,98,736,3625.74,10
2025-12-18,PRD-0375,WH-009,107,20,151,3625.74,6
2025-12-18,PRD-0375,WH-003,110,28,213,3625.74,3
2025-12-18,PRD-0714,WH-010,516,94,709,682.21,24
2025-12-18,PRD-0714,WH-002,310,63,477,682.21,11
2025-12-18,PRD-0714,WH-012,390,80,600,682.21,9
2025-12-18,PRD-0714,WH-006,102,23,177,682.21,5
2025-12-18,PRD-0070,WH-001,148,25,190,261.74,10
2025-12-18,PRD-0070,WH-002,436,77,579,261.74,16
2025-12-18,PRD-0070,WH-003,215,47,358,261.74,12
2025-12-18,PRD-0070,WH-007,409,74,559,261.74,13
2025-12-18,PRD-0518,WH-004,138,24,180,49.0,3
2025-12-18,PRD-0518,WH-006,435,78,588,49.0,17
2025-12-18,PRD-0518,WH-003,74,23,174,49.0,3
2025-12-18,PRD-0518,WH-009,120,19,142,49.0,7
2025-12-18,PRD-0379,WH-007,100,21,163,2598.45,3
2025-12-18,PRD-0379,WH-001,451,83,625,2598.45,16
2025-12-18,PRD-0379,WH-008,319,63,478,2598.45,11
2025-12-18,PRD-0379,WH-004,434,94,706,2598.45,25
2025-12-18,PRD-0690,WH-010,102,25,187,544.08,9
2025-12-18,PRD-0690,WH-004,294,49,367,544.08,7
2025-12-18,PRD-0690,WH-007,214,49,367,544.08,6
2025-12-18,PRD-0690,WH-005,154,32,241,544.08,3
2025-12-18,PRD-0744,WH-011,154,22,168,774.4,5
2025-12-18,PRD-0744,WH-003,373,72,546,774.4,20
2025-12-18,PRD-0744,WH-006,251,53,403,774.4,11
2025-12-18,PRD-0744,WH-004,431,84,631,774.4,9
2025-12-18,PRD-0353,WH-004,159,34,258,4435.53,7
2025-12-18,PRD-0353,WH-005,364,79,594,4435.53,17
2025-12-18,PRD-0353,WH-002,239,52,393,4435.53,9
2025-12-18,PRD-0353,WH-012,365,64,480,4435.53,19
2025-12-18,PRD-0718,WH-007,151,34,258,342.48,5
2025-12-18,PRD-0718,WH-004,121,20,153,342.48,4
2025-12-18,PRD-0718,WH-001,355,74,561,342.48,21
2025-12-18,PRD-0718,WH-006,49,13,103,342.48,3
2025-12-18,PRD-0746,WH-010,176,27,202,419.12,2
2025-12-18,PRD-0746,WH-004,397,80,603,419.12,17
2025-12-18,PRD-0746,WH-001,179,44,331,419.12,13
2025-12-18,PRD-0746,WH-009,498,99,745,419.12,16
2025-12-18,PRD-0208,WH-002,77,97,730,1985.85,19
2025-12-18,PRD-0208,WH-006,7,36,276,1985.85,4
2025-12-18,PRD-0208,WH-003,5,87,657,1985.85,20
2025-12-18,PRD-0208,WH-010,3,6,49,1985.85,2
2025-12-18,PRD-0060,WH-005,30,6,46,251.94,2
2025-12-18,PRD-0060,WH-004,76,25,187,251.94,4
2025-12-18,PRD-0060,WH-008,479,98,735,251.94,14
2025-12-18,PRD-0060,WH-001,348,75,565,251.94,26
2025-12-18,PRD-0217,WH-007,20,29,223,2305.94,3
2025-12-18,PRD-0217,WH-006,10,59,447,2305.94,17
2025-12-18,PRD-0217,WH-005,40,44,333,2305.94,11
2025-12-18,PRD-0217,WH-004,29,46,351,2305.94,16
2025-12-18,PRD-0175,WH-003,387,72,543,330.89,15
2025-12-18,PRD-0175,WH-006,83,15,112,330.89,4
2025-12-18,PRD-0175,WH-012,24,12,91,330.89,2
2025-12-18,PRD-0175,WH-007,227,37,280,330.89,9
2025-12-18,PRD-0711,WH-009,388,77,580,1103.97,9
2025-12-18,PRD-0711,WH-008,359,62,465,1103.97,9
2025-12-18,PRD-0711,WH-011,531,98,735,1103.97,10
2025-12-18,PRD-0711,WH-010,301,53,400,1103.97,7
2025-12-18,PRD-0540,WH-008,224,35,267,100.93,9
2025-12-18,PRD-0540,WH-012,153,20,154,100.93,4
2025-12-18,PRD-0540,WH-007,464,91,687,100.93,26
2025-12-18,PRD-0540,WH-001,107,16,121,100.93,5
2025-12-18,PRD-0790,WH-004,68,7,52,665.46,1
2025-12-18,PRD-0790,WH-005,157,22,169,665.46,8
2025-12-18,PRD-0790,WH-012,178,28,210,665.46,7
2025-12-18,PRD-0790,WH-008,324,69,519,665.46,14
2025-12-18,PRD-0056,WH-003,468,86,646,221.05,12
2025-12-18,PRD-0056,WH-004,178,38,286,221.05,9
2025-12-18,PRD-0056,WH-005,432,88,663,221.05,24
2025-12-18,PRD-0056,WH-009,472,94,705,221.05,26
2025-12-18,PRD-0678,WH-012,352,77,577,49.25,11
2025-12-18,PRD-0678,WH-004,258,45,339,49.25,15
2025-12-18,PRD-0678,WH-010,203,33,253,49.25,8
2025-12-18,PRD-0678,WH-008,343,77,583,49.25,22
2025-12-18,PRD-0447,WH-006,438,90,681,86.98,23
2025-12-18,PRD-0447,WH-010,351,67,502,86.98,23
2025-12-18,PRD-0447,WH-011,98,10,81,86.98,1
2025-12-18,PRD-0447,WH-008,153,35,267,86.98,10
2025-12-18,PRD-0220,WH-004,7,85,639,945.54,19
2025-12-18,PRD-0220,WH-011,23,37,277,945.54,13
2025-12-18,PRD-0220,WH-007,41,71,532,945.54,14
2025-12-18,PRD-0220,WH-010,45,48,363,945.54,16
2025-12-18,PRD-0005,WH-008,0,4,36,213.81,1
2025-12-18,PRD-0005,WH-006,359,63,477,213.81,8
2025-12-18,PRD-0005,WH-005,257,50,381,213.81,16
2025-12-18,PRD-0005,WH-004,72,9,67,213.81,1
2025-12-18,PRD-0596,WH-005,0,6,49,80.32,2
2025-12-18,PRD-0596,WH-008,152,35,265,80.32,9
2025-12-18,PRD-0596,WH-007,389,68,516,80.32,7
2025-12-18,PRD-0596,WH-003,370,79,597,80.32,19
2025-12-18,PRD-0403,WH-001,452,98,735,5840.48,18
2025-12-18,PRD-0403,WH-004,90,25,187,5840.48,4
2025-12-18,PRD-0403,WH-011,385,70,531,5840.48,12
2025-12-18,PRD-0403,WH-003,180,44,333,5840.48,16
2025-12-18,PRD-0785,WH-012,95,18,136,510.2,4
2025-12-18,PRD-0785,WH-007,211,47,354,510.2,13
2025-12-18,PRD-0785,WH-001,169,31,232,510.2,11
2025-12-18,PRD-0785,WH-006,235,41,310,510.2,10
2025-12-18,PRD-0164,WH-001,131,21,162,137.96,6
2025-12-18,PRD-0164,WH-007,274,54,406,137.96,19
2025-12-18,PRD-0164,WH-008,315,60,451,137.96,14
2025-12-18,PRD-0164,WH-009,459,88,664,137.96,22
2025-12-18,PRD-0688,WH-003,267,46,345,191.37,14
2025-12-18,PRD-0688,WH-005,64,10,79,191.37,1
2025-12-18,PRD-0688,WH-001,528,95,717,191.37,23
2025-12-18,PRD-0688,WH-006,211,36,274,191.37,13
2025-12-18,PRD-0416,WH-006,191,31,234,3781.84,11
2025-12-18,PRD-0416,WH-004,187,42,315,3781.84,10
2025-12-18,PRD-0416,WH-007,283,46,351,3781.84,9
2025-12-18,PRD-0416,WH-001,347,68,514,3781.84,10
2025-12-18,PRD-0549,WH-003,48,18,141,13.45,3
2025-12-18,PRD-0549,WH-001,492,97,730,13.45,18
2025-12-18,PRD-0549,WH-002,188,36,270,13.45,9
2025-12-18,PRD-0549,WH-007,504,97,732,13.45,31
2025-12-18,PRD-0705,WH-005,362,68,513,364.35,19
2025-12-18,PRD-0705,WH-008,167,29,222,364.35,3
2025-12-18,PRD-0705,WH-010,284,47,352,364.35,16
2025-12-18,PRD-0705,WH-007,368,78,588,364.35,9
2025-12-18,PRD-0580,WH-002,267,55,412,23.52,16
2025-12-18,PRD-0580,WH-006,310,61,459,23.52,20
2025-12-18,PRD-0580,WH-001,453,92,690,23.52,34
2025-12-18,PRD-0580,WH-008,87,27,204,23.52,10
2025-12-18,PRD-0295,WH-006,125,29,223,2007.11,9
2025-12-18,PRD-0295,WH-007,314,61,459,2007.11,10
2025-12-18,PRD-0295,WH-003,204,34,258,2007.11,9
2025-12-18,PRD-0295,WH-010,224,46,345,2007.11,11
2025-12-18,PRD-0453,WH-008,368,68,513,21.13,13
2025-12-18,PRD-0453,WH-012,102,21,163,21.13,4
2025-12-18,PRD-0453,WH-001,308,52,396,21.13,16
2025-12-18,PRD-0453,WH-003,399,80,604,21.13,8
2025-12-18,PRD-0643,WH-012,0,4,33,401.51,1
2025-12-18,PRD-0643,WH-009,209,34,259,401.51,3
2025-12-18,PRD-0643,WH-006,347,77,582,401.51,13
2025-12-18,PRD-0643,WH-007,93,21,162,401.51,2
2025-12-18,PRD-0264,WH-002,271,63,475,1854.36,7
2025-12-18,PRD-0264,WH-009,380,72,541,1854.36,13
2025-12-18,PRD-0264,WH-004,203,32,244,1854.36,10
2025-12-18,PRD-0264,WH-008,289,66,501,1854.36,11
2025-12-18,PRD-0750,WH-005,135,32,244,1012.31,9
2025-12-18,PRD-0750,WH-003,17,5,43,1012.31,1
2025-12-18,PRD-0750,WH-007,193,28,216,1012.31,9
2025-12-18,PRD-0750,WH-009,501,98,736,1012.31,32
2025-12-18,PRD-0474,WH-006,265,49,367,103.28,13
2025-12-18,PRD-0474,WH-003,378,76,570,103.28,21
2025-12-18,PRD-0474,WH-002,482,87,654,103.28,10
2025-12-18,PRD-0474,WH-005,256,50,375,103.28,16
2025-12-18,PRD-0528,WH-009,245,51,384,117.2,14
2025-12-18,PRD-0528,WH-011,215,49,367,117.2,6
2025-12-18,PRD-0528,WH-010,100,27,205,117.2,4
2025-12-18,PRD-0528,WH-004,339,70,531,117.2,7
2025-12-18,PRD-0736,WH-009,515,96,720,1045.13,19
2025-12-18,PRD-0736,WH-001,142,36,274,1045.13,14
2025-12-18,PRD-0736,WH-004,58,8,60,1045.13,1
2025-12-18,PRD-0736,WH-008,479,93,699,1045.13,21
2025-12-18,PRD-0406,WH-002,139,26,198,4149.82,9
2025-12-18,PRD-0406,WH-010,429,84,634,4149.82,24
2025-12-18,PRD-0406,WH-011,175,39,298,4149.82,4
2025-12-18,PRD-0406,WH-009,237,49,367,4149.82,19
2025-12-18,PRD-0398,WH-008,222,51,388,6313.53,19
2025-12-18,PRD-0398,WH-001,128,19,142,6313.53,6
2025-12-18,PRD-0398,WH-004,32,5,42,6313.53,1
2025-12-18,PRD-0398,WH-009,293,52,393,6313.53,9
2025-12-18,PRD-0109,WH-002,144,26,201,202.76,8
2025-12-18,PRD-0109,WH-012,485,95,715,202.76,9
2025-12-18,PRD-0109,WH-004,444,96,724,202.76,15
2025-12-18,PRD-0109,WH-007,84,12,93,202.76,3
2025-12-18,PRD-0028,WH-003,123,19,148,328.44,7
2025-12-18,PRD-0028,WH-005,448,85,637,328.44,32
2025-12-18,PRD-0028,WH-010,236,49,367,328.44,16
2025-12-18,PRD-0028,WH-007,85,25,190,328.44,5
2025-12-18,PRD-0029,WH-007,376,78,591,309.62,16
2025-12-18,PRD-0029,WH-009,452,86,646,309.62,20
2025-12-18,PRD-0029,WH-010,54,5,42,309.62,1
2025-12-18,PRD-0029,WH-012,352,76,571,309.62,22
2025-12-18,PRD-0530,WH-011,470,98,739,41.05,34
2025-12-18,PRD-0530,WH-010,290,67,508,41.05,13
2025-12-18,PRD-0530,WH-009,427,84,631,41.05,28
2025-12-18,PRD-0530,WH-012,159,34,258,41.05,6
2025-12-18,PRD-0800,WH-002,481,97,732,160.43,17
2025-12-18,PRD-0800,WH-001,218,34,258,160.43,3
2025-12-18,PRD-0800,WH-003,203,39,297,160.43,8
2025-12-18,PRD-0800,WH-005,273,63,478,160.43,22
2025-12-18,PRD-0270,WH-009,56,13,103,2837.93,3
2025-12-18,PRD-0270,WH-001,399,83,628,2837.93,30
2025-12-18,PRD-0270,WH-007,94,28,211,2837.93,7
2025-12-18,PRD-0270,WH-010,356,79,595,2837.93,11
2025-12-18,PRD-0201,WH-005,31,65,489,2359.69,15
2025-12-18,PRD-0201,WH-001,27,95,715,2359.69,34
2025-12-18,PRD-0201,WH-008,26,30,229,2359.69,7
2025-12-18,PRD-0201,WH-010,92,96,724,2359.69,30
2025-12-18,PRD-0036,WH-012,443,84,631,283.86,9
2025-12-18,PRD-0036,WH-005,300,62,468,283.86,10
2025-12-18,PRD-0036,WH-006,242,49,367,283.86,18
2025-12-18,PRD-0036,WH-003,66,14,111,283.86,5
2025-12-18,PRD-0350,WH-002,449,89,672,4980.09,27
2025-12-18,PRD-0350,WH-007,204,45,340,4980.09,8
2025-12-18,PRD-0350,WH-010,444,89,673,4980.09,18
2025-12-18,PRD-0350,WH-012,172,29,223,4980.09,9
2025-12-18,PRD-0500,WH-001,414,92,694,123.54,33
2025-12-18,PRD-0500,WH-002,513,98,736,123.54,31
2025-12-18,PRD-0500,WH-006,390,68,513,123.54,11
2025-12-18,PRD-0500,WH-005,250,47,357,123.54,12
2025-12-18,PRD-0188,WH-005,61,7,54,2539.76,1
2025-12-18,PRD-0188,WH-012,349,75,567,2539.76,18
2025-12-18,PRD-0188,WH-001,133,18,135,2539.76,3
2025-12-18,PRD-0188,WH-010,343,70,531,2539.76,8
2025-12-18,PRD-0668,WH-005,198,48,366,65.84,8
2025-12-18,PRD-0668,WH-011,304,54,408,65.84,15
2025-12-18,PRD-0668,WH-010,117,28,210,65.84,3
2025-12-18,PRD-0668,WH-007,395,72,546,65.84,14
2025-12-18,PRD-0510,WH-010,166,35,265,131.24,7
2025-12-18,PRD-0510,WH-007,122,17,130,131.24,6
2025-12-18,PRD-0510,WH-003,458,85,642,131.24,12
2025-12-18,PRD-0510,WH-005,265,53,402,131.24,6
2025-12-18,PRD-0265,WH-004,27,28,213,1392.81,9
2025-12-18,PRD-0265,WH-007,53,66,495,1392.81,10
2025-12-18,PRD-0265,WH-009,48,54,411,1392.81,11
2025-12-18,PRD-0265,WH-012,32,47,357,1392.81,18
2025-12-18,PRD-0489,WH-008,272,47,355,24.32,6
2025-12-18,PRD-0489,WH-006,381,69,520,24.32,6
2025-12-18,PRD-0489,WH-003,14,8,63,24.32,1
2025-12-18,PRD-0489,WH-012,240,51,382,24.32,10
2025-12-18,PRD-0133,WH-012,109,28,213,124.39,9
2025-12-18,PRD-0133,WH-006,182,41,310,124.39,12
2025-12-18,PRD-0133,WH-001,186,32,241,124.39,5
2025-12-18,PRD-0133,WH-002,177,35,264,124.39,13
2025-12-18,PRD-0561,WH-005,294,64,484,80.52,9
2025-12-18,PRD-0561,WH-011,188,45,340,80.52,17
2025-12-18,PRD-0561,WH-001,86,23,178,80.52,5
2025-12-18,PRD-0561,WH-007,358,73,552,80.52,20
2025-12-18,PRD-0294,WH-012,84,22,171,1594.81,6
2025-12-18,PRD-0294,WH-004,10,4,30,1594.81,1
2025-12-18,PRD-0294,WH-011,251,58,435,1594.81,10
2025-12-18,PRD-0294,WH-002,54,14,108,1594.81,3
2025-12-18,PRD-0661,WH-012,66,22,169,164.88,5
2025-12-18,PRD-0661,WH-011,198,40,306,164.88,9
2025-12-18,PRD-0661,WH-004,510,97,733,164.88,24
2025-12-18,PRD-0661,WH-006,370,78,585,164.88,20
2025-12-18,PRD-0272,WH-002,51,54,406,823.86,17
2025-12-18,PRD-0272,WH-006,27,74,559,823.86,9
2025-12-18,PRD-0272,WH-004,0,64,486,823.86,25
2025-12-18,PRD-0272,WH-003,61,84,631,823.86,11
2025-12-18,PRD-0720,WH-011,267,47,355,446.63,11
2025-12-18,PRD-0720,WH-004,327,59,445,446.63,10
2025-12-18,PRD-0720,WH-005,57,5,42,446.63,1
2025-12-18,PRD-0720,WH-008,18,7,57,446.63,1
2025-12-18,PRD-0788,WH-006,123,21,162,1043.66,5
2025-12-18,PRD-0788,WH-001,375,70,526,1043.66,18
2025-12-18,PRD-0788,WH-008,275,64,481,1043.66,21
2025-12-18,PRD-0788,WH-011,173,27,205,1043.66,8
2025-12-18,PRD-0550,WH-011,154,25,189,111.36,2
2025-12-18,PRD-0550,WH-002,488,91,682,111.36,12
2025-12-18,PRD-0550,WH-001,455,87,652,111.36,20
2025-12-18,PRD-0550,WH-003,117,28,210,111.36,9
2025-12-18,PRD-0413,WH-011,389,72,543,1618.43,22
2025-12-18,PRD-0413,WH-004,0,8,60,1618.43,1
2025-12-18,PRD-0413,WH-009,109,28,216,1618.43,11
2025-12-18,PRD-0413,WH-010,461,94,706,1618.43,37
2025-12-18,PRD-0125,WH-004,353,79,594,192.25,30
2025-12-18,PRD-0125,WH-011,426,87,652,192.25,34
2025-12-18,PRD-0125,WH-010,477,96,723,192.25,28
2025-12-18,PRD-0125,WH-003,225,43,328,192.25,9
2025-12-18,PRD-0725,WH-006,245,56,421,485.89,22
2025-12-18,PRD-0725,WH-008,380,80,600,485.89,11
2025-12-18,PRD-0725,WH-010,55,8,66,485.89,2
2025-12-18,PRD-0725,WH-005,61,7,52,485.89,2
2025-12-18,PRD-0583,WH-010,450,99,742,337.22,28
